genus	Kingdom	Phylum	Class	Order	Family	mean_rel_abund_pct
g__Malassezia	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	38.4187
Unassigned	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	26.0178
g__Cladosporium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Cladosporiales	f__Cladosporiaceae	8.1188
g__Alternaria	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	2.6129
g__Wallemia	k__Fungi	p__Basidiomycota	c__Wallemiomycetes	o__Wallemiales	f__Wallemiaceae	2.3943
g__Candida	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	1.6461
g__Naganishia	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	1.4261
g__Aspergillus	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	1.4183
g__Didymella	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	1.294
g__Vishniacozyma	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	1.1931
g__Fusicolla	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	0.8915
g__Schizophyllum	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Schizophyllaceae	0.8558
g__Epicoccum	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	0.8273
g__Curvularia	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	0.8204
g__Fusarium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	0.7295
g__Oligophagozyma	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	0.7077
g__Filobasidium	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	0.6374
g__Nigrospora	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Apiosporaceae	0.573
g__Cutaneotrichosporon	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	0.5097
g__Trichosporon	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	0.5097
g__Rhodotorula	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	0.4961
g__Meyerozyma	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	0.4283
g__Hannaella	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	0.3644
g__Cystobasidium	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiales	f__Cystobasidiaceae	0.2866
g__Kodamaea	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Metschnikowiaceae	0.2707
g__Symmetrospora	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Symmetrosporaceae	0.2449
g__Sterigmatomyces	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Agaricostilbaceae	0.2267
g__Rhodosporidiobolus	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	0.2152
g__Cystofilobasidium	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiaceae	0.1928
g__Bisifusarium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	0.1836
g__Lasiodiplodia	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Botryosphaeriales	f__Botryosphaeriaceae	0.1776
g__Diutina	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	0.1628
g__Piskurozyma	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	0.1577
g__Toxicocladosporium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Cladosporiales	f__Cladosporiaceae	0.1454
g__Papiliotrema	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremaceae	0.1392
g__Saitozyma	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	0.1321
g__Wallemiaceae_gen_Incertae_sedis	k__Fungi	p__Basidiomycota	c__Wallemiomycetes	o__Wallemiales	f__Wallemiaceae	0.1302
g__Pichia	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	0.1294
g__Neocucurbitaria	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	0.1289
g__Cercozoa_gen_Incertae_sedis	k__Rhizaria	p__Cercozoa	c__Cercozoa_cls_Incertae_sedis	o__Cercozoa_ord_Incertae_sedis	f__Cercozoa_fam_Incertae_sedis	0.1224
g__Microdochium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Microdochiaceae	0.1164
g__Dimorphoma	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	0.1064
g__Phaeosphaeria	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	0.1064
g__Ectophoma	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	0.1049
g__Cyberlindnera	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	0.098
g__Bipolaris	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	0.0979
g__Leucosporidium	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Leucosporidiales	f__Leucosporidiaceae	0.0975
g__Periconia	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Periconiaceae	0.0952
g__Acremonium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	0.092
g__Sporobolomyces	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	0.0794
g__Zygosporium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Zygosporiaceae	0.0766
g__Buckleyzyma	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Buckleyzymales	f__Buckleyzymaceae	0.0724
g__Apiotrichum	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	0.0703
g__Neodevriesia	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Neodevriesiaceae	0.0702
g__Tausonia	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Mrakiaceae	0.0692
g__Uwebraunia	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Dissoconiaceae	0.0686
g__Satchmopsis	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Leotiales	f__Cochlearomycetaceae	0.0623
g__Erythrobasidium	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiaceae	0.0607
g__Saccharomyces	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	0.0599
g__Allophoma	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	0.0591
g__Ochrocladosporium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Coniothyriaceae	0.0573
g__Choanoflagellida_gen_Incertae_sedis	k__Choanoflagellozoa	p__Choanoflagellata	c__Choanoflagellata_cls_Incertae_sedis	o__Choanoflagellida	f__Choanoflagellida_fam_Incertae_sedis	0.0571
g__Phaeotremella	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Phaeotremellaceae	0.0571
g__Eichleriella	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Auriculariaceae	0.0555
g__Plectosphaerella	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	0.0555
g__Torula	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Torulaceae	0.0517
g__Thielaviopsis	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Ceratocystidaceae	0.0512
g__Neopyrenochaeta	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Neopyrenochaetaceae	0.0506
g__Tetraploa	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Tetraplosphaeriaceae	0.0425
g__Bullera	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	0.0409
g__Mrakia	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Mrakiaceae	0.0384
g__Starmerella	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Trichomonascaceae	0.0352
g__Hyphopichia	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	0.0348
g__Kockovaella	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cuniculitremaceae	0.0325
g__Sarocladium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	0.0319
g__Allocryptovalsa	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	0.0307
g__Nothophoma	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	0.0307
g__Tremella	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellaceae	0.03
g__Corynespora	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Corynesporascaceae	0.0294
g__Penicillium	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	0.0283
g__Hansfordia	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Hansfordiaceae	0.0282
g__Pseudocercospora	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	0.0279
g__Cystofilobasidiaceae_gen_Incertae_sedis	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiaceae	0.0274
g__Hortaea	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	0.0273
g__Geotrichum	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Dipodascaceae	0.0262
g__Kwoniella	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cryptococcaceae	0.0253
g__Setophaeosphaeria	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporales_fam_Incertae_sedis	0.0249
g__Exserohilum	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	0.0244
g__Hypoxylon	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Hypoxylaceae	0.0242
g__Paraxerochrysium	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	0.0234
g__Trichomonascus	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Trichomonascaceae	0.0228
g__Pyricularia	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Magnaporthales	f__Pyriculariaceae	0.0223
g__Coniothyrium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Coniothyriaceae	0.0219
g__Neophysalospora	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Clypeophysalosporaceae	0.0217
g__Typhula	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Typhulaceae	0.0217
g__Eupenidiella	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	0.0216
g__Ascotricha	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	0.0206
g__Achroiostachys	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	0.02
g__Jaminaea	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	0.02
g__Septoria	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	0.0191
g__Stilbocrea	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	0.0176
g__Teratosphaeria	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	0.0175
g__Stagonosporopsis	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	0.0174
g__Acrocalymma	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Acrocalymmaceae	0.0172
g__Clonostachys	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	0.0171
g__Pectenia	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Peltigerales	f__Pannariaceae	0.017
g__Blastobotrys	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Trichomonascaceae	0.0164
g__Arxiella	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Muyocopronales	f__Muyocopronaceae	0.016
g__Zygoascus	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Trichomonascaceae	0.0159
g__Cryptococcus	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cryptococcaceae	0.0152
g__Auricularia	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Auriculariaceae	0.0147
g__Hymenopleella	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Sporocadaceae	0.0143
g__Mycosphaerella	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	0.0143
g__Massaria	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Massariaceae	0.0142
g__Neoascochyta	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	0.0138
g__Westerdykella	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	0.0133
g__Pyrenochaetopsis	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pyrenochaetopsidaceae	0.0125
g__Dissoconium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Dissoconiaceae	0.0122
g__Edenia	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	0.0122
g__Lectera	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	0.0121
g__Resinicium	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Rickenellaceae	0.0121
g__Lepidosphaeria	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Testudinaceae	0.012
g__Neopestalotiopsis	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Sporocadaceae	0.0118
g__Heterophoma	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	0.0111
g__Endocarpon	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Verrucariales	f__Verrucariaceae	0.011
g__Fellomyces	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cuniculitremaceae	0.011
g__Mortierella	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	0.0109
g__Curvibasidium	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Microbotryomycetes_fam_Incertae_sedis	0.0107
g__Botrytis	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	0.0105
g__Dioszegia	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	0.0104
g__Pseudochaetosphaeronema	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Macrodiplodiopsidaceae	0.0104
g__Coniochaeta	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	f__Coniochaetaceae	0.0103
g__Wickerhamomyces	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	0.0102
g__Fibulobasidium	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Sirobasidiaceae	0.01
g__Mortierellales_gen_Incertae_sedis	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellales_fam_Incertae_sedis	0.01
g__Ramichloridium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Dissoconiaceae	0.0097
g__Cumuliphoma	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	0.0094
g__Basidiodendron	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Auriculariales_fam_Incertae_sedis	0.0092
g__Mortierellomycota_gen_Incertae_sedis	k__Fungi	p__Mortierellomycota	c__Mortierellomycota_cls_Incertae_sedis	o__Mortierellomycota_ord_Incertae_sedis	f__Mortierellomycota_fam_Incertae_sedis	0.0092
g__Solicoccozyma	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	0.009
g__Nigrograna	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Nigrogranaceae	0.0086
g__Coniochaetaceae_gen_Incertae_sedis	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	f__Coniochaetaceae	0.0083
g__Stachybotrys	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	0.0083
g__Xenoacremonium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	0.0079
g__Gibellulopsis	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	0.0076
g__Verruciconidia	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	0.0076
g__Sampaiozyma	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Microbotryomycetes_fam_Incertae_sedis	0.0075
g__Setomelanomma	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	0.0074
g__Populomyces	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	0.0071
g__Chlamydosporiella	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	0.007
g__Wickerhamiella	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Trichomonascaceae	0.007
g__Sclerotinia	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	0.0068
g__Parasarocladium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	0.0067
g__Itersonilia	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Mrakiaceae	0.0066
g__Letendraea	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	0.0066
g__Oliveonia	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Oliveoniaceae	0.0065
g__Paradictyoarthrinium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Paradictyoarthriniaceae	0.0063
g__Vaginatispora	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lophiostomataceae	0.0063
g__Lasiobolus	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascodesmidaceae	0.0059
g__Longitudinalis	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	0.0057
g__Brunneomyces	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	0.0056
g__Phomatospora	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Phomatosporales	f__Phomatosporaceae	0.0054
g__Didymocyrtis	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	0.0053
g__Bulbithecium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	0.0052
g__Phaeococcomyces	k__Fungi	p__Ascomycota	c__Arthoniomycetes	o__Lichenostigmatales	f__Phaeococcomycetaceae	0.0052
g__Pseudocoleophoma	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Dictyosporiaceae	0.0051
g__Neomassarina	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Neomassarinaceae	0.0049
g__Pachysolen	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	0.0049
g__Podospora	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Podosporaceae	0.0049
g__Preussia	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	0.0049
g__Musidium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	0.0048
g__Xerochrysium	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	0.0048
g__Clavispora	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Metschnikowiaceae	0.0047
g__Proxiovicillium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	0.0047
g__Acremoniisimulans	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	0.0046
g__Graphium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Graphiaceae	0.0046
g__Sakaguchia	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Sakaguchiales	f__Sakaguchiaceae	0.0046
g__Xepicula	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	0.0046
g__Metapochonia	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	0.0045
g__Prosthemium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleomassariaceae	0.0045
g__Cycasicola	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Thyridariaceae	0.0044
g__Parascedosporium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	0.0043
g__Septobasidium	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Septobasidiales	f__Septobasidiaceae	0.0043
g__Musicillium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	0.0042
g__Skvortzoviella	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Hymenochaetales_fam_Incertae_sedis	0.0042
g__Spegazzinia	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	0.0042
g__Verrucaria	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Verrucariales	f__Verrucariaceae	0.0042
g__Acrostalagmus	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	0.0041
g__Cephaliophora	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascodesmidaceae	0.0039
g__Crassiparies	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Neohendersoniaceae	0.0039
g__Montagnula	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	0.0039
g__Tetracladium	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	0.0039
g__Forliomyces	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	0.0038
g__Cymostachys	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	0.0037
g__Barnettozyma	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	0.0036
g__Cladorrhinum	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Podosporaceae	0.0036
g__GS11_gen_Incertae_sedis	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS11	f__GS11_fam_Incertae_sedis	0.0036
g__Pisolithus	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Sclerodermataceae	0.0036
g__Waltergamsia	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	0.0036
g__Yarrowia	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	0.0036
g__Meira	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Exobasidiales	f__Brachybasidiaceae	0.0035
g__Prillingera	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	0.0035
g__Sistotrema	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Hydnaceae	0.0034
g__Eukaryota_gen_Incertae_sedis	k__Eukaryota_kgd_Incertae_sedis	p__Eukaryota_phy_Incertae_sedis	c__Eukaryota_cls_Incertae_sedis	o__Eukaryota_ord_Incertae_sedis	f__Eukaryota_fam_Incertae_sedis	0.0033
g__Sebacina	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Sebacinaceae	0.0033
g__Bulleribasidium	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	0.0032
g__Exidia	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Auriculariaceae	0.0032
g__Furfurella	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Delonicicolales	f__Delonicicolaceae	0.0032
g__Italiomyces	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Sydowiellaceae	0.0031
g__Leptoxyphium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Capnodiaceae	0.003
g__Vuilleminia	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Corticiales	f__Vuilleminiaceae	0.003
