run	g__Acrocalymma	g__Alboefibula	g__Allium	g__Alternaria	g__Antrodiella	g__Arabidopsis	g__Arthrocatena	g__Aspergillus	g__Athelia	g__Aureobasidium	g__Auriporia	g__Basidiodendron	g__Bezerromyces	g__Blastobotrys	g__Brassica	g__Brevicellicium	g__Bullera	g__Butyrea	g__Calyptrozyma	g__Camptophora	g__Candida	g__Candolleomyces	g__Ceraceosorus	g__Ceratobasidiaceae_gen_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	g__Ceriporiopsis	g__Chaetasbolisia	g__Chlorococcum	g__Choanephora	g__Ciboria	g__Cladosporium	g__Clitopilus	g__Conidiobolus	g__Coniothyrium	g__Coprinellus	g__Coprinopsis	g__Coronicium	g__Cryptococcus	g__Cucurbita	g__Cucurbitaceae_gen_Incertae_sedis	g__Curvularia	g__Cutaneotrichosporon	g__Cystobasidiomycetes_gen_Incertae_sedis	g__Cystobasidium	g__Cystofilobasidium	g__Daucus	g__Debaryomyces	g__Debaryomycetaceae_gen_Incertae_sedis	g__Diaporthe	g__Didymella	g__Didymocyrtis	g__Dioszegia	g__Dysphania	g__Ectophoma	g__Efibulobasidium	g__Eichleriella	g__Eidernor	g__Elmerina	g__Elymus	g__Emericellopsis	g__Enterocarpus	g__Epicoccum	g__Eremothecium	g__Erythrobasidium	g__Exidia	g__Exobasidium	g__Exophiala	g__Filobasidium	g__Fomitopsis	g__Fusarium	g__Fuscoporia	g__Ganoderma	g__Gloeophyllum	g__Glycine	g__GS13_gen_Incertae_sedis	g__Gymnopus	g__Hannaella	g__Hansfordia	g__Hericiaceae_gen_Incertae_sedis	g__Holtermannia	g__Hormonema	g__Humicola	g__Hydrangea	g__Hyphoderma	g__Hyphodermataceae_gen_Incertae_sedis	g__Hyphodontia	g__Hypochnicium	g__Indigofera	g__Irpex	g__Irpicaceae_gen_Incertae_sedis	g__Jumillera	g__Kazachstania	g__Knufia	g__Kurtzmaniella	g__Lasiobolidium	g__Lasiobolus	g__Lentinula	g__Lentitheciaceae_gen_Incertae_sedis	g__Lenzites	g__Leptospora	g__Leucosporidium	g__Limtongozyma	g__Linnemannia	g__Lophiostoma	g__Malassezia	g__Maudiozyma	g__Meiorganum	g__Melampsora	g__Meyerozyma	g__Moesziomyces	g__Mortierella	g__Morus	g__Mrakia	g__Mucor	g__Mucronella	g__Musa	g__Mycoaciella	g__Myxarium	g__Naganishia	g__Neoascochyta	g__Neocucurbitaria	g__Neosetophoma	g__Neurospora	g__Nigrograna	g__Nigroporus	g__Nigrospora	g__Nothophoma	g__Odontoefibula	g__Oligophagozyma	g__Oliveonia	g__Omphalotaceae_gen_Incertae_sedis	g__Ophiognomonia	g__Ophiosphaerella	g__Panellus	g__Papiliotrema	g__Paraphoma	g__Parasarocladium	g__Penicillium	g__Peniophora	g__Peniophorella	g__Perenniporia	g__Periconia	g__Peziza	g__Phaeococcomyces	g__Phaeosphaeria	g__Phallus	g__Phanerochaete	g__Phlebia	g__Phlebiopsis	g__Physisporinus	g__Pichia	g__Plantago	g__Pleurotaceae_gen_Incertae_sedis	g__Pleurotus	g__Pluteus	g__Porostereum	g__Prunus	g__Pseudomicrostroma	g__Pseudopithomyces	g__Puccinia	g__Purpureodiscus	g__Pyxidiophora	g__Raphanus	g__Resinicium	g__Resupinatus	g__Retiarius	g__Rhizochaete	g__Rhizoctonia	g__Rhizopus	g__Rhodosporidiobolus	g__Rhodotorula	g__Rigidoporus	g__Russula	g__Saccharomyces	g__Sampaiozyma	g__Schizophyllum	g__Schwanniomyces	g__Scleroconidioma	g__Scopuloides	g__Septobasidium	g__Septoriella	g__Sertulicium	g__Sistotrema	g__Sistotremastrum	g__Skvortzovia	g__Solanum	g__Sporobolomyces	g__Stagonosporopsis	g__Starmera	g__Stemphylium	g__Stereaceae_gen_Incertae_sedis	g__Stereum	g__Streblotrichum	g__Strelitziana	g__Styphnolobium	g__Subulicystidium	g__Suillus	g__Symmetrospora	g__Tamamschjanella	g__Taphrina	g__Tausonia	g__Teichospora	g__Tilletia	g__Tilletiopsis	g__Torula	g__Toxicocladosporium	g__Trametes	g__Trechispora	g__Trichomerium	g__Trichomonascus	g__Trichosporon	g__Triticum	g__Tulasnella	g__Udeniomyces	g__Ustilaginales_gen_Incertae_sedis	g__Ustilaginoidea	g__Uwebraunia	g__Vishniacozyma	g__Waitea	g__Wallemia	g__Wickerhamomyces	g__Xenasmatella	g__Xenopyrenochaetopsis	g__Xeromyces	g__Xylodon	g__Zygoascus	g__Zygosaccharomyces	Unassigned
SRR11426364	0	0	0.423473082803573	0.157922266033636	0	0.398326225154905	0	1.31870121509616	0	0	0	0	0	0	0.0362114750140822	0	0	0	0	0	15.1927255170194	0	0	0	0.234368713285588	0	0	0	0	0	0.997827311499155	0	0	0	0	0	0	0.379214613341917	0	0	0.353061881387302	0.00301762291784019	0	0	0.0774523215578981	0.00301762291784019	0.081475818781685	0.847952039913093	0	0	0	0.0191116118129878	0	0	0	0	0	0	0.10159330490062	0	0.237386336203428	0.0915345618411523	0	0	0	0.00603524583568037	0	0	0	0.838899171159572	0	0	0	0	0	0	0	0	0	0	0	0.0140822402832542	0	0	0	0	0	0	0	0	0	0	0	0	1.23219602478474	0.682988653737829	0	0	0	0	0.148869397280116	0	0	0	61.0565703709664	0	0	0	0	0	0.100587430594673	0.0150881145892009	0.0472760923794963	1.11450873098898	0	0	0	0	0.274603685523457	0	0	0	1.29858372897723	0.0452643437676028	0	0.181057375070411	0	0	0.552224993964754	0	0	0	0	0	0	0	0	0.289691800112658	0.200168986883399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77504627021807	0	0	0	0	0.164963386175264	0	0	0	0.600506960650197	0	0	0	0	0	0	0	1.60336364367909	0	0	0.37519111611813	0	0	0	0	0	0	0.108634425042247	0	0	0	0	0	0.0683994528043776	0.536131005069606	0	0	0	0	0.0784581958638449	0	0	0	0	0	0	0	0.690029773879456	0	0	0	0	0.192121992435825	0	0	0	0	0	0.0653818298865374	0	0	0	0.0935463104530458	0	0.00905286875352056	0	0.0623642069686972	0.309809286231592	0	0	0	0	0	0	2.21392934738875
SRR11426366	0	0	0.0693302695957055	1.319255987164	0	0	0	0.689340966265872	0	0.0297129726838738	0	0	0	0	1.1528633401343	0.0673494047501139	0	0	0	0	1.49951468811283	0.0713111344412971	0	0.0277321078382822	0.164411782184102	0	0	0	0	0	0.857714478141156	0	0	0.0653685399045223	0.128756214963453	0	0.0614068102133391	0	0	0	0	2.16112354654042	0	0.0515024859853812	0	0	0	0.269397619000456	0	0.0415981617574233	0	0	0	0	0	0.0356555672206485	0.0435790266030149	0.12479448527227	0	0	0	0	0	0	0.0554642156765644	0	0	0.806211992155775	0	0.330804429213795	0.186201295485609	0.00396172969118317	0	0	0	0.0277321078382822	0	0	0	0	0	0	0.219875997860666	0	0	0.257512429926906	0	0	0.629915020898124	0.0118851890735495	0.0257512429926906	0	0	0	0.396172969118317	0.16243091733851	15.6745835231662	0	0	0	0	0	0	0	44.5536121070459	0	0.0633876750589307	0.695283560802646	0.0356555672206485	0	0	0	0	0.98647069310461	0	0	0	0	0.344670483132936	0	0.033674702375057	0.0891389180516213	1.10136085414892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148564863419369	0.491254481706713	0.106966701661946	3.92211239427134	0.314957510449062	0.0891389180516213	0	0.0495216211397896	0	0.057445080522156	0.0653685399045223	0.445694590258107	0	0	0	0.0931006477428045	0	0	0.621991561515758	0.0792345938236634	0.0316938375294654	0	0	0	0	0.410039023037458	0	0	0.0871580532060298	0	0	0	0.16243091733851	0.968642909494285	0	0.0396172969118317	0.701226155339421	0	0.469464968405206	0	0.0851771883604382	0	0	0	0.0772537289780718	0	0.146583998573777	0	0	0.293167997147555	0.033674702375057	0	0.00594259453677476	0.0851771883604382	0.0931006477428045	0	0	0	0	0	0	0	0	0	0.108947566507537	0.0118851890735495	0.0316938375294654	0.0990432422795793	0	0.0851771883604382	0	0.0673494047501139	0	0	0	0	0	0.00990432422795793	0	0	0.0673494047501139	0	0.52492918408177	0	0.259493294772498	0	8.64647505100727	0.798288532773409	0	0	3.49028385793237
SRR11426367	0	0	0	0.382875043508528	0	0	0	0.104420466411417	0	0	0	0	0	0	0	0	0	0	0	0	2.08840932822833	0	0	0	1.56630699617125	0	0	0	0	0	0.887573964497041	0	0	0	0	0	0	0	0	5.95196658545075	0	0.696136442742778	0	0.156630699617125	0	0	0.783153498085625	0	0	0.174034110685694	0	0	0	0	0	0	0	0	0	0	0.765750087017055	0	0	0	0	0	0	0	0	0.278454577097111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30525583014271	0	0	0	0	0	0	0	0	75.8092586146885	0	0	0	0.174034110685694	0	1.82735816219979	0	0.330664810302819	0.904977375565611	0	0	0	0	1.11381830838844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.713539853811347	0	0	0.156630699617125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208840932822833	0	0	0	0	0	0.330664810302819	0	1.35746606334842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.765750087017055	0	0	0	0	0.243647754959972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.348068221371389	0	0	0	0	0	0	0	0	0.174034110685694	0.139227288548556	0	0	0	0	0	0	0.261051166028542
SRR11426368	0.0291885580852306	0	0	0.0875656742556918	0.102159953298307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0437828371278459	0.0583771161704612	0	0	0.977816695855225	0.175131348511384	0	0	0	0	1.26970227670753	0	0	0	0	0	0	0	0	0	0	0	0	0.0145942790426153	0	0	0	0.729713952130765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262697022767075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262697022767075	0	0	0	0	0	0	0.321074138937537	1.19673088149445	0	0	0	0	0	0	0	85.3619381202569	0	0	0	0	0	0.291885580852306	0	0	1.06538237011092	0	0	0.145942790426153	0.131348511383538	0.831873905429072	0	0	0.262697022767075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102159953298307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160537069468768	0	0	0	0	0	0	0.394045534150613	0.321074138937537	0	0	0	0.0583771161704612	0	0	2.24751897256276	0	0	1.16754232340922	0	0.321074138937537	0	0	0	0	0	0	0	0	0	0	0	0.131348511383538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131348511383538	0	0	0	0	0	0	0	0	0	0	0.554582603619381	0	0	0	0	0.306479859894921	0	0	0.481611208406305
SRR11426375	0	0	0.377661711530735	2.12936922458819	0	0.337484933708317	0	0.723182000803536	0	0.0241060666934512	0	0	0.313378867014865	0.0321414222579349	0	0	0	0	0.192848533547609	0	0.00803535556448373	0	0	0	0.273202089192447	0	0	0	0	0	1.39011651265568	0	0	0	0	0	0	0.144636400160707	0	0	0.369626355966251	0.0321414222579349	0	0.120530333467256	0	0.707111289674568	0.0241060666934512	0.956207312173564	0	0.112494977902772	0.208919244676577	0	0	0	0	0	0	0	0	0	0.249096022498996	0	0	0	0	0	0	0	0.0562474889513861	0.313378867014865	0.0241060666934512	0	0	0	0	0	0	0	0	0	0	0	0	0.12856568903174	0	0	0	0.216954600241061	0.104459622338288	0	0	0	0	0	0.514262756126959	0.337484933708317	0.988348734431499	0	0	0	0	0	0	0	76.6171153073523	0	0	1.23744475693049	0.224989955805544	0.0482121333869024	0	0	0.0160707111289675	0.626757734029731	0	0	0	0	1.23744475693049	0	0	0.088388911209321	1.01245480112495	0	0	0.329449578143833	0	0	0	0	0	0	0	0	0	0	0	0.216954600241061	0	0.0562474889513861	1.09280835676979	0.0964242667738047	0	0	0	0	0.120530333467256	0	0.088388911209321	0	0	0	0	0	0	0	0.241060666934512	0	0	0	0	0	0.305343511450382	0.0401767778224186	0	0	0	0	0.658899156287666	0	1.37404580152672	0	0	0	0	0.273202089192447	0	0	0	0	0	0	0	0	0	0	0	0.160707111289675	0	0	0	0	0	0	0.562474889513861	0	0	0	1.05263157894737	0	0.184813177983126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120530333467256	0	0	0	0	0	0	0.506227400562475
SRR11426380	0	0	0	0.797546012269939	0	0	0	0.797546012269939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.705521472392638	0	0	0	0	0	0.552147239263804	0	0	0	0	0	0	0	0	0	0.0613496932515337	0	0	0	0	0	0	0.429447852760736	0	0	0	0.214723926380368	0	0	0	0	0	0	0	0	0.214723926380368	0	0	0	0	0	0	0.153374233128834	0	0.98159509202454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122699386503067	0	0	0	0	0	0.429447852760736	0	0	0	0	0	0	0	0	0	88.0674846625767	0	0	0	0	0	0.306748466257669	0	0	0.49079754601227	0	0	0	0	0.705521472392638	0.153374233128834	0	0	0.797546012269939	0	0	0	0	0	0	0.0920245398773006	0	0	0	0	0	0	0	0	0	0	0.153374233128834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60736196319018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276073619631902	0	0	0.889570552147239
SRR11426381	0	0	0	0.0183665972817436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0489775927513163	0	0	0	0	0	0	0	0	0.137749479613077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146932778253949	0	0	0	0	0	0	0	0	0	0	0	0	0.0214276968287009	0	0	0	0	0	0	0	0	0.00612219909391453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0244887963756581	0	0	0	0	0	0	0	0	0.0428553936574017	0.180604873270479	0	0	0	0	0	0	0	0	98.0347740908534	0	0	0	0	0	0.0306109954695727	0	0.272437859679197	0	0	0	0	0	0.244887963756581	0.10101628504959	0	0	0.104077384596547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0704052895800171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0244887963756581	0	0	0	0	0	0	0	0.107138484143504	0	0	0.0612219909391453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0826496877678462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0673441900330599	0	0	0.171421574629607
SRR11426382	0	0	0.1723395088324	0.0718081286801666	0	0.674996409593566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186701134568433	0	0	0	0	0	0	0	0	0	1.78084159126813	0	0	0	0	0	0	0	0	0.2154243860405	0	0	0	0	0	0	0	1.3356311934511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.732442912537699	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0	0	0	0	0	0	0	0	0	0	0	0.359040643400833	0	0	0	0	0	0	0	0	85.5522045095505	0	0	0	1.0340370529944	0	1.2494614390349	0	0	0.947867298578199	0	0	0	0	0.588826655177366	0	0	0	0.560103403705299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.847335918425966	0.416487146344966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26382306477093	0	0	1.292546316243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.430848772081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1292546316243
SRR11426392	0	0	0.801564027370479	0.234604105571848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195503421309873	0	0	0	0	0	0.547409579667644	0	0	0	0	0	0	5.51319648093842	0	0.273704789833822	0	0	0	0.0391006842619746	0	0	0	0.332355816226784	0	0.0977517106549365	0	0	0	0.175953079178886	0	0	0	0	0	0	0	0	0	0.0586510263929619	0	0	0	0	0	0.0977517106549365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449657869012708	0	0	0	0.195503421309873	0.684261974584555	0	1.13391984359726	0	0	0	0	0	0	0	0	77.0283479960899	0	0	0	0.273704789833822	0	0	0	0	2.63929618768328	0.351906158357771	0	0	0	0.762463343108504	0	0	0	1.44672531769306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.957966764418377	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0586510263929619	0	0	0	0	0	0	0	0	0	0	0.410557184750733	0	0	0	0	0	0	0	2.34604105571848	0	0	0.918866080156403	0	0.312805474095797	0	0	0.117302052785924	0	0	0	0	0	0.293255131964809	0	0.293255131964809	0.175953079178886	0	0	0	0	0.117302052785924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195503421309873	0	0	0	0	0	0	0	0	0	0.469208211143695
SRR11426395	0	0	0	0	0	0.343642611683849	0	1.43184421534937	0	0	0	0	0	0	0	0	0	0	0	0	7.61741122565865	0	0	0	1.40320733104238	0	0	0	0	0	0.372279495990836	0	0	0	0	0	0	0	0	0	0	0.11454753722795	0	0	0	0	0.229095074455899	0.429553264604811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343642611683849	0	0	0	0	0	0.315005727376861	1.3745704467354	0	0	0	0	0	0	0	0	64.9484536082474	0	0	0	0	0	0.515463917525773	0	0.458190148911798	1.86139747995418	0	0	0	0	0.11454753722795	0	0	0	2.29095074455899	0	0	0	0	0	0.486827033218786	0	0	0	0	0	0	0	0	0.65864833906071	0	0	0	0	0.257731958762887	0	0	0	0	0	0	0	0	0	0	4.52462772050401	0	0	0	0	0	0	0	0	0.343642611683849	0	0	0	0	0	0	0	7.56013745704467	0	0	0.315005727376861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143184421534937	0	0	0	0	0	0.229095074455899	0	0	0	0	0	0	0	0	0	0	0.515463917525773	0.171821305841924	0.257731958762887	0.11454753722795	0	0	0	0	0	0	0.257731958762887
SRR11426401	0	0	0	0.261359067149176	0	0.100522718134298	0	0	0	0	0.060313630880579	0.120627261761158	0	0	0	0	0	0.321672698029755	0	0	0.170888620828307	0	0.0804181745074387	0	0	0	0	0	0	0	1.39726578206675	0	0	0	0.542822677925211	0.261359067149176	0	0	0	0	0	0	0.0904704463208685	0.140731805388018	0	0	0	0.331724969843185	0	0.231202251708886	0	0	0	0	0	0	0	0	0	0	0.784077201447527	0	0	0	0	0	0.462404503417772	0.361881785283474	0	0.432247687977483	0	0.392038600723764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291515882589465	0.0402090872537193	0	0.0804181745074387	0.180940892641737	0	0	0.402090872537193	0	0	0	0	0	0	0	0	82.1371129875352	0	0	0	0	0	0.140731805388018	0	0	1.41737032569361	0.140731805388018	0	0.341777241656614	0	1.43747486932047	0	0.160836349014877	0	0.241254523522316	0	0	0	0	0	0	0	0	0	0.060313630880579	0	0	0	0	0.392038600723764	0.120627261761158	0	0.422195416164053	0	0	0	0	0	0.150784077201448	0.0904704463208685	0	0	0	0	0	0	0	0.120627261761158	0	0	0	0	0	0	0.703659026940089	0	0.0904704463208685	0	0.160836349014877	0	0	0	0.532770406111781	0	0	0	0	0.0502613590671492	0	0	0	0	0	0.422195416164053	0	0.0402090872537193	0	0	0.241254523522316	0	0	0	0	0	0	0	0	0	0	0	0	0.271411338962606	0	0	0	0	0	0	0.502613590671492	0	0	0	0.221149979895456	0	0	0	0	0	0	0	0	0.0502613590671492	0	0	0	0	0.301568154402895	0	0	1.49778850020105
SRR11426405	0	0	0	0.0404203718674212	0	0.889248181083266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29345189975748	0	0	0	0	0	1.41471301535974	0	0	0	0	0	0	0	0	0	0	0	0	0.202101859337106	0	0	0	0.889248181083266	0	0	0	0	0	0	0	0	0	0	0	0	0.808407437348424	0	0	0	0.444624090541633	0	0	0.282942603071948	0	0.242522231204527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363783346806791	0	0	0	0	0	0	0	0.646725949878739	1.94017784963622	2.62732417138238	0	0	0	0	0	0	0	0	64.7938561034762	0	0	0	0	0	1.77849636216653	0	0	4.08245755860954	0	0	0	0	1.17219078415521	0	0	0	0.970088924818108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8997574777688	0	0	0.404203718674212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444624090541633	0	0	0	0	0	0	0	8.52869846402587	0	0	0.121261115602264	0	0.525464834276475	0	0	0	0	0	0	0	0	0	0	0	0	0.202101859337106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161681487469685	0	0.565885206143896	0	0.323362974939369	0	0	0	0	0	0	0	1.94017784963622
SRR11426408	0	0	0	0	0	0.302687721089676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.459501841654207	0	0	0	0	0	0.379271361365377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86718208672186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510557601838007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.590788082126837	0	0	0	0	0	0	0	0	87.5095729550345	0	0	0	0.0145873600525145	0	0	0	0	1.51708544546151	0	0	0	0	1.95105940702381	0	0	0	1.17792932424055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.430327121549178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857007403085227	0	0	0	0	0	0	0.102111520367601	0.58349440210058	0	0	0.463148681667335	0	0.0948178403413442	0	0	0	0	0	0.182342000656431	0	0	0	0	0	0.470442361693593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058349440210058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47773604171985
SRR11426409	0	0	0	0.0520788126030727	0.225674854613315	0	0	0.572866938633799	0	0	0	0	0	0	0	0	0.156236437809218	0	0	0	0.251714260914851	0	0	0	0	0	0	0	0	0	0.303793073517924	0	0	0	0	0	0	1.51896536758962	0	0	0	0	0	0.260394063015363	0.234354656713827	0	0.0694384168040969	0.0867980210051211	0	0.0694384168040969	0	0	0	0	0	0	0	0	0	0	0	0.425310302925093	0	0	0	0	0	0.104157625206145	0	0.078118218904609	0	0	0	0.104157625206145	0	0	0	0.0173596042010242	0	0	0.0520788126030727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0954778231056332	0	0	0.0867980210051211	0	0	0	0	0	83.9684055203541	0	0	0	3.35908341289819	0	0	0	0	0.32983247981946	0	0	0	0	0.156236437809218	0	0	0	0.130197031507682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06032462459856	0.156236437809218	0	0	0	0	0	0.0867980210051211	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078118218904609	0	0	0	0	0	0	0	0	0	0	0	0.243034458814339	0	0	0.12151722940717	0	0.225674854613315	0	0	0	0.112837427306657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0173596042010242	0	0	0	0.12151722940717	0	0	0	0	0	0	0.633625553337384	0	0	0	0	0	0.0954778231056332	0	0	0	0	0	0	0	0.338512281919972
SRR11426413	0	0	0	0	0	0.28203772254539	0	0.105764145954521	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185087255420412	0	0	0.326106116693108	0	0	0	0	0	0.634584875727129	0	0	0	0	0	0	0	0	0	0	0	0	0.564075445090781	0	0	0	1.08408249603384	0	6.56619072800987	0	0	0	0	0	0	0	0	0	0	1.0752688172043	0	0	0	0	0	0	0	0	0.76679005817028	0	0.273224043715847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18103296315882	0	0	0	0	0	0	0	0	77.8071567072096	0	0	0	0.123391503613608	0.854926846465715	0	0	0	1.8861272695223	0	0	0	0	0.775603736999824	0	0	0	1.00475938656795	0	0	0	0	0	0.0616957518068042	0	0.0705094306363476	0	0	0	0	0	0	0	0	0	0.237969328397673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26916975145426	0	0	0.898995240613432	0	0	0	0	0	0	0	0	0	0	0	0	0.414242904988542	0.608143839238498	0	0	0	0	0.096950467124978	0	0	0	0.246783007227217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599330160408955
SRR11426361	0	0	0	0	0	0.461538461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.717948717948718	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23076923076923	0	0	0	0	0	0	0	0	0	0	0	0	0.307692307692308	0	0	0	0	0	0	0	0	0.461538461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41025641025641	2.05128205128205	0	0	0	0	0	0	0	0	82.2564102564103	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307692307692308	0.564102564102564	0	0	0	0	0	0	0	0.82051282051282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66666666666667	0	0	0	0	0	0	0	0	0	0	0.461538461538462	0	0	0	0	0	1.28205128205128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
