ASV	ERR2662893	ERR2662898	ERR2662910	ERR2662911	ERR2662912	ERR2662913	ERR2662914	ERR2662916	ERR2662921	ERR2662925	ERR2662927	ERR2662930	ERR2662932	ERR2662933	ERR2662936	ERR2662937	ERR2662939	ERR2662941	ERR2662945	ERR2662895	ERR2662896	ERR2662897	ERR2662899	ERR2662901	ERR2662902	ERR2662904	ERR2662905	ERR2662906	ERR2662908	ERR2662922	ERR2662924	ERR2662929	ERR2662938	ERR2662940	ERR2662942	ERR2662943	ERR2662944	ERR2662894	ERR2662900	ERR2662903	ERR2662907	ERR2662909	ERR2662915	ERR2662917	ERR2662918	ERR2662919	ERR2662920	ERR2662923	ERR2662926	ERR2662928	ERR2662931	ERR2662934	ERR2662935
ASV0537	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	29	0	0	0	0	0	0	1136	0	0	0	0	0	0	0	0	52	41	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0538	80	0	29	101	75	51	47	47	0	75	51	106	0	7	36	43	0	0	182	52	0	0	77	79	0	22	65	26	34	24	44	0	31	0	16	116	108	21	60	75	53	45	42	44	47	0	0	0	56	34	0	45	0
ASV0539	0	0	0	0	0	0	0	0	455	0	0	0	0	411	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	83	304	0	0	8	0	0	0	0	0	0	0	300	374	0	0	12	136	0	0
ASV0540	22	1	6	0	0	21	0	0	0	0	0	2	93	94	7	112	56	10	7	3	2	6	33	58	760	104	0	0	0	41	99	0	36	30	21	0	8	5	32	175	0	0	87	17	72	0	0	0	0	0	84	0	11
ASV0541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0
ASV0542	0	110	0	0	0	0	0	0	389	0	0	0	46	103	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
ASV0543	0	445	0	0	0	0	0	0	0	0	0	0	73	269	0	0	0	0	0	0	394	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	169	0	0
ASV0544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	182	0	135	0	648	551	0	0	0	41	0	0	0	0	0	0	136	0	0	73	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0545	0	0	0	1339	600	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0546	290	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	672	0	0	0	0	0	0	192	0	0	0	0	0	196	0	0	0	208	0	6	0	0	0
ASV0547	458	0	25	6	11	0	28	42	55	0	0	0	69	33	4	0	12	0	0	301	32	12	0	7	0	0	0	0	44	58	51	0	0	0	0	0	0	452	5	0	0	83	47	27	26	37	30	23	0	3	62	3	0
ASV0548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	520	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	331	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	342
ASV0549	0	0	0	457	709	61	1	4	18	228	0	62	22	0	0	0	0	11	0	90	0	0	0	0	0	0	0	3	8	0	0	0	0	17	0	179	0	0	0	0	0	47	0	2	8	7	32	0	5	0	37	30	0
ASV0550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1457	557	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
ASV0551	3	34	0	6	8	10	35	6	13	0	0	0	0	0	6	0	37	0	0	0	180	321	0	15	840	85	0	0	0	19	13	0	0	14	17	18	41	8	0	188	0	0	33	0	7	24	11	0	0	0	21	4	6
ASV0552	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1863	0	116	0	0	0	0	0	0	0	0
ASV0553	168	0	38	47	81	44	33	65	0	0	0	55	52	48	22	11	14	42	18	64	0	0	0	0	0	0	24	4	29	66	147	21	0	43	6	28	35	354	0	0	47	76	37	49	68	0	0	41	0	29	47	21	42
ASV0554	0	0	0	0	0	0	0	0	0	3	0	96	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	1507	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0555	7	74	10	22	29	32	7	0	0	0	0	18	20	26	52	81	0	44	0	3	225	134	43	73	295	223	0	0	6	0	0	3	99	31	77	0	0	0	26	202	0	17	35	0	4	0	0	0	0	0	18	29	47
ASV0556	0	0	0	1739	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194	0	0	0	0	0	0	0	0	0	0	0	340	89	0	0	0	0	0	0
ASV0558	0	0	0	5	16	0	23	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	150	0	0	0	9	38	0	0	0	0	0	0	0	0	916	0	0	78	20	32	0	0	9	0	0	0	0	0
ASV0559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582	1079	30	0	0	0	0	0	0	0	0	0	0	0	0	0	243	47	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0561	0	0	0	0	0	0	0	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	522	0	0	0	0	0	0
ASV0562	0	0	460	5	10	138	11	44	20	6	9	0	20	10	0	0	0	0	31	0	0	0	0	0	64	52	0	0	72	0	0	0	0	18	0	128	76	0	0	200	0	47	53	45	20	4	34	1	7	0	381	0	0
ASV0563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646	0	0	0	0	0
ASV0564	0	0	0	0	0	0	0	0	0	0	0	0	536	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735	0	0
ASV0565	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	138	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1947	0	0	0	0	0	0	0	0	0	0
ASV0568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0569	0	0	0	0	0	0	0	0	0	0	0	1559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0
ASV0570	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1172	0	0	0
ASV0571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0572	0	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635	0	0	0	0	0	0	0	0	709
ASV0573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	492	0	0	0	0	0	0	0	0	0	0	0	0	0	945	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0574	159	0	0	11	22	14	189	60	0	0	0	13	20	23	0	0	0	0	12	83	0	0	0	0	252	58	0	0	0	57	12	0	0	10	0	31	21	230	0	203	0	0	163	111	66	12	12	16	0	4	39	0	0
ASV0575	1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0576	1	0	0	0	0	0	14	0	30	6	0	103	10	9	4	3	0	0	0	1	858	228	23	35	172	48	0	0	0	32	90	10	0	10	0	0	3	0	14	101	0	2	6	0	1	16	14	15	4	12	17	0	3
ASV0577	4	0	0	0	0	0	0	0	0	0	0	0	18	0	0	244	155	0	8	9	0	0	3	37	0	38	0	0	0	0	0	0	545	268	6	273	56	0	9	3	4	0	0	0	0	0	0	0	0	0	196	14	0
ASV0578	0	0	0	0	0	0	0	0	0	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1077	0	0	0	0
ASV0579	0	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	580	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0
ASV0580	0	0	27	295	137	230	6	0	0	0	0	615	109	50	0	0	0	0	0	0	76	60	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	39	68	0	0	0	0	0	0	14	112	0	0
ASV0581	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0582	0	0	697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	681	0	0	0	0	0	0	0	0	0	0	0	0	461	26	0	0	0	0	0	0	0	0	0	0
ASV0583	0	0	0	9	0	0	0	0	0	765	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	15	0	0	368	0	0	0	0	18	0	0	0	0	18	483	0	28	3	4
ASV0584	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1384	108	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0585	0	0	0	0	0	0	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	442	0	0	0	0	0	0
ASV0586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1785	0	0	0	0	0	0	0	0	0	0
ASV0587	0	13	0	0	0	64	0	1	14	31	0	124	0	28	337	0	54	0	0	53	0	13	0	0	0	0	0	0	0	18	26	9	0	0	1	3	9	30	0	0	0	0	6	0	4	0	17	3	1	0	4	22	871
ASV0588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1181	273
ASV0589	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	325	0	0	312	87	0	0	0	0	0	0
ASV0590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	869	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0
ASV0591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	11	33	0	0	0	0	0	0	0	0	0	0	0	0	0	181	475	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0592	90	0	0	37	34	52	86	57	0	0	0	204	91	0	13	28	0	0	0	114	0	0	27	15	0	0	0	0	36	137	152	7	52	16	0	22	31	0	5	0	0	37	91	0	19	0	0	37	0	19	126	42	25
ASV0593	0	0	0	0	0	0	0	0	462	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	503	646	0	0	0	0	0	0
ASV0594	0	0	0	0	0	0	1545	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	21	0	0	0	0	0	0	0	0	0
ASV0595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0596	0	0	0	0	0	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1015	2	0	0	0	0	0	0	0	0	0
ASV0597	0	315	0	0	0	0	38	0	0	0	0	9	0	0	63	0	0	0	0	54	563	350	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	17	0	111	49
ASV0598	23	0	25	17	11	29	40	87	0	0	0	37	51	63	38	35	36	0	0	48	0	0	7	4	439	10	0	0	0	71	62	0	85	47	105	0	10	0	11	60	0	0	45	13	15	0	0	22	0	0	98	18	19
ASV0599	83	0	0	83	30	148	63	75	65	0	0	0	27	0	95	0	0	0	0	74	50	83	20	33	0	45	116	83	5	0	0	0	0	0	0	0	14	0	28	91	114	15	52	57	34	35	34	0	0	0	18	0	0
ASV0600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0
ASV0602	80	0	0	22	28	197	210	0	0	0	0	83	0	0	0	170	162	0	0	31	0	0	0	0	0	0	0	0	0	0	0	5	216	0	0	0	0	206	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0
ASV0603	0	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0604	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	299	746	0	0	0	0	0	0	14	0	0	0	0	0	0	0	186	0	0	0	0	0	0	65	0	0	0	0	0	0	0
ASV0605	0	1132	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	367
ASV0606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	300	0	0	0	0	513
ASV0608	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0609	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	203	0	0	234	264	0	0	0	0	0	0	0	0	0	0	269	0	307	0	0	0	59	0	0	0	0	0	0	0	0
ASV0610	0	0	0	0	0	0	0	0	32	13	9	240	0	0	41	577	60	13	0	0	0	0	208	0	0	0	0	0	0	18	35	34	162	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	22	71	0	0	0
ASV0611	0	0	48	192	142	111	52	17	0	0	0	0	145	151	0	0	0	0	50	0	0	0	0	0	0	0	0	0	112	6	6	0	0	0	0	79	66	0	0	0	0	145	43	29	8	0	0	4	0	0	179	0	0
ASV0612	0	0	0	0	0	0	0	0	0	0	0	0	149	633	0	0	0	112	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	50	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0
ASV0613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0614	18	0	22	122	243	104	36	87	0	0	0	15	23	4	0	0	0	7	29	0	21	17	14	16	0	3	0	0	26	104	80	2	0	54	8	33	59	37	0	114	0	53	41	72	59	0	0	28	0	5	17	0	0
ASV0615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	983	61	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0618	1	27	0	22	5	12	7	8	100	0	42	0	25	49	7	21	13	60	94	8	12	102	98	56	22	0	85	142	13	0	10	0	66	44	25	58	19	0	34	13	40	14	14	10	39	21	39	5	38	5	39	0	0
ASV0619	365	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	161	164	268	0	0	0	0	0	0	39	0	0	0	73	0	0	0	0	0	87	0	0	0	0	0
ASV0620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0621	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	195	0	0	0	184	262	0	0	0	0	0	0	1	0	672	0	0	0	0	0	0	0	40	0	0	0	0	0
ASV0622	101	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	364	472	0	0	0	0	0	0	0	0	0	0	0	189	18	0	17	14	105	0	0	0	0	0
ASV0623	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	798	0	0	0	0	0	0	0	0
ASV0624	99	0	0	40	62	21	41	71	0	0	0	157	0	0	27	0	0	9	28	77	0	0	0	0	0	0	0	0	0	81	129	5	0	52	37	64	77	205	0	0	0	0	98	27	29	0	0	37	0	28	0	10	17
ASV0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	0
ASV0626	0	0	0	0	0	0	0	0	129	11	34	91	0	38	31	296	130	0	0	0	0	0	64	96	0	0	0	0	0	0	0	29	130	0	0	0	0	0	33	0	0	0	0	0	0	133	93	0	20	18	0	49	83
ASV0627	184	0	0	0	0	0	39	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	306	0	0	0	0	0	0	128	0	0	0	0	129	36	134	0	0	162	0	0	0	0	0
ASV0628	64	0	0	40	22	237	26	20	0	0	0	0	50	44	55	0	99	0	38	154	0	0	82	61	0	0	0	0	0	0	15	0	0	12	0	58	80	0	59	51	0	3	73	0	57	43	54	0	0	0	0	0	0
ASV0629	120	0	227	77	111	117	94	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	8	65	0	0	0	229	141	0	0	0	0	0	0	0	0	0	0
ASV0630	51	0	301	0	0	0	0	0	0	0	0	3	0	0	0	351	65	0	42	30	0	0	0	0	0	0	0	0	562	0	0	0	25	0	0	7	12	10	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
ASV0631	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0632	0	0	0	0	0	0	0	46	0	0	0	0	22	22	0	0	0	108	0	0	0	0	77	32	61	0	0	0	0	27	0	0	0	50	141	0	0	0	375	0	0	0	71	74	299	0	0	0	0	0	69	0	0
ASV0633	0	0	0	0	0	0	0	0	0	0	0	1281	0	1	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	101	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	215	0	0	0	0	0	0	0	0	0	0	0	0	0	858	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0635	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	217	449	146	0	0	0	0	0	0	0	0	0	0	0	0	226	273	0	0	24	0	0	0	0	0	0	0	0	0	0
ASV0636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	155	0	0	0	24	0	40	0	0	0	0	0	0	0	968	0	0	0	0	0	0	0	0	0	0	0	21	2
ASV0637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	1019	0	0	0	0	0
ASV0638	0	0	0	0	187	270	0	154	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	37	0	45	59	0	0	199	0	0	0	0	0	79	0	0	0	76	0	0	0	0	0
ASV0639	12	23	54	30	44	33	0	80	42	13	13	13	0	0	39	6	0	8	33	60	0	46	14	17	14	15	0	0	61	13	10	13	0	49	36	0	43	136	9	19	0	34	9	52	91	57	21	8	10	10	51	57	32
ASV0640	0	0	1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0
ASV0641	0	0	0	868	483	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0642	0	17	0	0	0	0	17	0	9	42	0	0	0	0	0	0	0	0	0	0	3	9	63	66	344	142	27	26	0	0	0	0	0	0	0	0	0	0	32	501	20	0	15	0	0	28	32	0	28	0	0	0	0
ASV0643	30	0	53	27	22	12	0	28	0	0	0	0	0	0	0	146	20	0	0	0	0	0	0	0	0	0	0	0	322	66	19	0	64	0	0	0	0	0	0	0	0	528	0	21	25	0	0	12	0	21	0	0	0
ASV0644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0
ASV0645	6	0	0	166	60	131	219	114	3	3	0	11	1	4	5	0	0	0	0	6	0	0	111	122	0	0	0	0	0	3	2	0	0	0	0	3	2	5	41	0	0	0	148	108	118	4	0	0	1	0	0	4	3
ASV0646	32	0	0	18	103	41	137	0	0	0	0	0	43	132	0	0	0	0	0	17	0	0	0	0	267	43	0	0	0	0	0	2	0	0	0	29	5	0	0	349	0	0	48	0	61	0	23	9	0	0	39	0	0
ASV0647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1398
ASV0648	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553	0	0	0	373
ASV0649	205	0	0	194	127	20	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0650	0	0	0	834	149	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	412	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0652	0	0	0	0	0	0	0	0	185	0	983	7	3	138	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV0653	0	0	0	0	0	0	0	0	0	74	364	0	0	0	0	0	0	0	0	0	466	382	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	48	0	0	0	0
ASV0654	504	0	0	90	204	11	0	0	0	0	0	0	59	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	77	0	0	111	0	0
ASV0655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	97	285	0	0	0	0	0	0	0	0	0	0	0	0	71	840	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0656	0	0	0	549	755	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0657	0	231	0	0	0	0	0	0	0	29	36	183	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	99	139	71	0	0	0	29	0	185	0	0	0	0	0	0	0	0	0	39	30	12	0	0	159
